username,tweet_text_element
Shivam Sourav Jha,"Swiggy is hiring!!

Role - Associate Software Development Engineers

Experience - 0-1 years

Location - WFH/Remote 

Interested people can share your resume with a small write up on why you’re fit for this role?

Email - harshit.referral09@gmail.com"
RS,"I didn't recieve this order 
Wtf your customers service swiggy??
Where is your helpline numbers
How many times i contact them 
 
@Swiggy
  
And one side you say night hunger wtf..
@consumr_rights
 @jagograhakjago
  @LegalLro"
Abhishek,"Limited Period Offer 

Get Guaranteed Dual Benefits on Every SBM Credilio Credit Card.

 Gift Cards worth Rs. 2250+ : Zomato, Myntra, Bookmyshow, Nykaa
 Welcome Vouchers worth Rs. 1100: Myntra, Ajio, Swiggy, Gaana, Mcdonalds

Apply Now:- http://tinyurl.com/2c8qveot

Additional…"
RS,"Who do I call to get a refund 
@Swiggy
 wth is this. Delivery guys take ZERO care when delivering  Should I stop ordering from you people?

#Swiggy #Zomato"
Nirmal Dayaramani,"I didn't recieve this order 
Wtf your customers service swiggy??
Where is your helpline numbers
How many times i contact them 
 
@Swiggy
  
And one side you say night hunger wtf..
@consumr_rights
 @jagograhakjago
  @LegalLro"
Aditi Shrivastava,"Limited Period Offer 

Get Guaranteed Dual Benefits on Every SBM Credilio Credit Card.

 Gift Cards worth Rs. 2250+ : Zomato, Myntra, Bookmyshow, Nykaa
 Welcome Vouchers worth Rs. 1100: Myntra, Ajio, Swiggy, Gaana, Mcdonalds

Apply Now:- http://tinyurl.com/2c8qveot

Additional…"
Kohinoor (top 1% of sleepy girls),"I didn't recieve this order 
Wtf your customers service swiggy??
Where is your helpline numbers
How many times i contact them 
 
@Swiggy
  
And one side you say night hunger wtf..
@consumr_rights
 @jagograhakjago
  @LegalLro"
DealBee Deals,"Limited Period Offer 

Get Guaranteed Dual Benefits on Every SBM Credilio Credit Card.

 Gift Cards worth Rs. 2250+ : Zomato, Myntra, Bookmyshow, Nykaa
 Welcome Vouchers worth Rs. 1100: Myntra, Ajio, Swiggy, Gaana, Mcdonalds

Apply Now:- http://tinyurl.com/2c8qveot

Additional…"
Kohinoor (top 1% of sleepy girls),"Who do I call to get a refund 
@Swiggy
 wth is this. Delivery guys take ZERO care when delivering  Should I stop ordering from you people?

#Swiggy #Zomato"
Major,"I didn't recieve this order 
Wtf your customers service swiggy??
Where is your helpline numbers
How many times i contact them 
 
@Swiggy
  
And one side you say night hunger wtf..
@consumr_rights
 @jagograhakjago
  @LegalLro"
Urvisha Jain,"Swiggy is hiring!!

Role - Associate Software Development Engineers

Experience - 0-1 years

Location - WFH/Remote 

Interested people can share your resume with a small write up on why you’re fit for this role?

Email - harshit.referral09@gmail.com"
Amazing Deals 360°,"Limited Period Offer 

Get Guaranteed Dual Benefits on Every SBM Credilio Credit Card.

 Gift Cards worth Rs. 2250+ : Zomato, Myntra, Bookmyshow, Nykaa
 Welcome Vouchers worth Rs. 1100: Myntra, Ajio, Swiggy, Gaana, Mcdonalds

Apply Now:- http://tinyurl.com/2c8qveot

Additional…"
Kunj Vihar,"Limited Period Offer 

Get Guaranteed Dual Benefits on Every SBM Credilio Credit Card.

 Gift Cards worth Rs. 2250+ : Zomato, Myntra, Bookmyshow, Nykaa
 Welcome Vouchers worth Rs. 1100: Myntra, Ajio, Swiggy, Gaana, Mcdonalds

Apply Now:- http://tinyurl.com/2c8qveot

Additional…"
Major,"Who do I call to get a refund 
@Swiggy
 wth is this. Delivery guys take ZERO care when delivering  Should I stop ordering from you people?

#Swiggy #Zomato"
Varun Kumar 𝕏,"Who do I call to get a refund 
@Swiggy
 wth is this. Delivery guys take ZERO care when delivering  Should I stop ordering from you people?

#Swiggy #Zomato"
Asdeep Kumar,"I didn't recieve this order 
Wtf your customers service swiggy??
Where is your helpline numbers
How many times i contact them 
 
@Swiggy
  
And one side you say night hunger wtf..
@consumr_rights
 @jagograhakjago
  @LegalLro"
Lovi𝕏h Jain,"Limited Period Offer 

Get Guaranteed Dual Benefits on Every SBM Credilio Credit Card.

 Gift Cards worth Rs. 2250+ : Zomato, Myntra, Bookmyshow, Nykaa
 Welcome Vouchers worth Rs. 1100: Myntra, Ajio, Swiggy, Gaana, Mcdonalds

Apply Now:- http://tinyurl.com/2c8qveot

Additional…"
Akshat Srivastava,"I didn't recieve this order 
Wtf your customers service swiggy??
Where is your helpline numbers
How many times i contact them 
 
@Swiggy
  
And one side you say night hunger wtf..
@consumr_rights
 @jagograhakjago
  @LegalLro"
Shubhhiiiྀི,"Swiggy is hiring!!

Role - Associate Software Development Engineers

Experience - 0-1 years

Location - WFH/Remote 

Interested people can share your resume with a small write up on why you’re fit for this role?

Email - harshit.referral09@gmail.com"
Ish,"I didn't recieve this order 
Wtf your customers service swiggy??
Where is your helpline numbers
How many times i contact them 
 
@Swiggy
  
And one side you say night hunger wtf..
@consumr_rights
 @jagograhakjago
  @LegalLro"
Akshat Srivastava,"Who do I call to get a refund 
@Swiggy
 wth is this. Delivery guys take ZERO care when delivering  Should I stop ordering from you people?

#Swiggy #Zomato"
Good_boy,"Limited Period Offer 

Get Guaranteed Dual Benefits on Every SBM Credilio Credit Card.

 Gift Cards worth Rs. 2250+ : Zomato, Myntra, Bookmyshow, Nykaa
 Welcome Vouchers worth Rs. 1100: Myntra, Ajio, Swiggy, Gaana, Mcdonalds

Apply Now:- http://tinyurl.com/2c8qveot

Additional…"
26,"Swiggy is hiring!!

Role - Associate Software Development Engineers

Experience - 0-1 years

Location - WFH/Remote 

Interested people can share your resume with a small write up on why you’re fit for this role?

Email - harshit.referral09@gmail.com"
