username,tweet_text_element
,"I was promised there will be no delay next time in my order
Fed up with fake promises.
@Swiggy
Are u just showing less time to catch with ur customers?"
Bapusaheb Patil,"In today's edition of 
@ETtech
 we have two interesting stories on credit cards.

HDFC Bank is giving out record number of cards through Swiggy and Tata Neu...crossing a major milestone within a short period of time."
Arshie,Just call and ask customer care. I was told it didn’t show because swiggy marked it as grocery txn and hdfc gives RP for grocery after 1 month because they have some monthly cap.
Akshay Kumar अक्षय कुमार,"I was promised there will be no delay next time in my order
Fed up with fake promises.
@Swiggy
Are u just showing less time to catch with ur customers?"
Swastik,"In today's edition of 
@ETtech
 we have two interesting stories on credit cards.

HDFC Bank is giving out record number of cards through Swiggy and Tata Neu...crossing a major milestone within a short period of time."
Sandeep Kahnani,"I was promised there will be no delay next time in my order
Fed up with fake promises.
@Swiggy
Are u just showing less time to catch with ur customers?"
sneta_doc,"I was promised there will be no delay next time in my order
Fed up with fake promises.
@Swiggy
Are u just showing less time to catch with ur customers?"
Gautam,"@Swiggy
 @SwiggyCares
 I ordered the garlic bread from the oven story, opened the box, and found these cockroaches in it. I also didn’t get proper help from your side. Nice customer service "
Arka Bhattacharjee,"In today's edition of 
@ETtech
 we have two interesting stories on credit cards.

HDFC Bank is giving out record number of cards through Swiggy and Tata Neu...crossing a major milestone within a short period of time."
Deepak KML,"@Swiggy
 @SwiggyCares
 I ordered the garlic bread from the oven story, opened the box, and found these cockroaches in it. I also didn’t get proper help from your side. Nice customer service "
Splat express,"@Swiggy
 @SwiggyCares
 I ordered the garlic bread from the oven story, opened the box, and found these cockroaches in it. I also didn’t get proper help from your side. Nice customer service "
Kamal Tripathi,"In today's edition of 
@ETtech
 we have two interesting stories on credit cards.

HDFC Bank is giving out record number of cards through Swiggy and Tata Neu...crossing a major milestone within a short period of time."
Jaga,"Me: Leads a design team at Swiggy, dispenses advice and wisdom to his friends and colleagues alike, wants to change the world for the better.

Also me: Demon slayer / Naruto for laif"
Gabbar,"In today's edition of 
@ETtech
 we have two interesting stories on credit cards.

HDFC Bank is giving out record number of cards through Swiggy and Tata Neu...crossing a major milestone within a short period of time."
Sridhar (Anti-chamchas ka Pariwar),Just call and ask customer care. I was told it didn’t show because swiggy marked it as grocery txn and hdfc gives RP for grocery after 1 month because they have some monthly cap.
Vaibhav S. Kothare,"In today's edition of 
@ETtech
 we have two interesting stories on credit cards.

HDFC Bank is giving out record number of cards through Swiggy and Tata Neu...crossing a major milestone within a short period of time."
aniket,"Me: Leads a design team at Swiggy, dispenses advice and wisdom to his friends and colleagues alike, wants to change the world for the better.

Also me: Demon slayer / Naruto for laif"
