username,tweet_text_element
Raghav Agarwal,"@SwiggyCares
 @Swiggy
 Wt controls u have in place to ensure the background verification of your delivery guys?,"
Samiran Mishra,"What led to this isn’t about the type of food at all.

‘Go get to the outcome fast’.
‘Faster than your neighbour does it’.

this crept in.
Making it in your kitchen takes a lot of doing than using Swiggy or Zomato.
Impacted your choice of food.

Fast became Smart (which isn’t)."
Apoorva Goyal,"#Day37 of #100DaysOfCode: 
Gave the menu page a fresh look with collapsible #accordions, making the #user #experience smooth. Utilized the #Swiggy #API for #dynamic accordion headings and #menus. 

 #WebDevelopment #UIImprovements #AccordionMagic #CodingProgress"
RhaeMarie * Humanity,"@SwiggyCares
 @Swiggy
 Wt controls u have in place to ensure the background verification of your delivery guys?,"
Vishal Agarwal,Is anyone out there who wants to order something but haven’t decided and still opens swiggy/zomato and order something real fast? Without wasting time? I really want this decision making skill.
par,"I have been home alone for a few days now & I can certainly attest-

Tiffan service >>> Swiggy/ Zomato...
Will certainly save your time, money & health.

All this for just 80/meal. 
[Daal Bati, Pulao, Buttermilk in today's case]"
Chinmay,Is anyone out there who wants to order something but haven’t decided and still opens swiggy/zomato and order something real fast? Without wasting time? I really want this decision making skill.
Deepak,"#Day37 of #100DaysOfCode: 
Gave the menu page a fresh look with collapsible #accordions, making the #user #experience smooth. Utilized the #Swiggy #API for #dynamic accordion headings and #menus. 

 #WebDevelopment #UIImprovements #AccordionMagic #CodingProgress"
simran s.,"I have been home alone for a few days now & I can certainly attest-

Tiffan service >>> Swiggy/ Zomato...
Will certainly save your time, money & health.

All this for just 80/meal. 
[Daal Bati, Pulao, Buttermilk in today's case]"
Navin Kabra,"What led to this isn’t about the type of food at all.

‘Go get to the outcome fast’.
‘Faster than your neighbour does it’.

this crept in.
Making it in your kitchen takes a lot of doing than using Swiggy or Zomato.
Impacted your choice of food.

Fast became Smart (which isn’t)."
Kaala Daku™,"#Day37 of #100DaysOfCode: 
Gave the menu page a fresh look with collapsible #accordions, making the #user #experience smooth. Utilized the #Swiggy #API for #dynamic accordion headings and #menus. 

 #WebDevelopment #UIImprovements #AccordionMagic #CodingProgress"
மாயோன்Tweetz | GTSR (Modi Ka Parivar),"@SwiggyCares
 @Swiggy
 Wt controls u have in place to ensure the background verification of your delivery guys?,"
Ganesh Sonawane,"#Day37 of #100DaysOfCode: 
Gave the menu page a fresh look with collapsible #accordions, making the #user #experience smooth. Utilized the #Swiggy #API for #dynamic accordion headings and #menus. 

 #WebDevelopment #UIImprovements #AccordionMagic #CodingProgress"
Zaid Khan,"Both Zomato and Swiggy not delivering in Bangalore right now? 

Anyone else facing this? "
Aravind Bala (Modi Ka Parivar),"I have been home alone for a few days now & I can certainly attest-

Tiffan service >>> Swiggy/ Zomato...
Will certainly save your time, money & health.

All this for just 80/meal. 
[Daal Bati, Pulao, Buttermilk in today's case]"
Miss khan,"#Day37 of #100DaysOfCode: 
Gave the menu page a fresh look with collapsible #accordions, making the #user #experience smooth. Utilized the #Swiggy #API for #dynamic accordion headings and #menus. 

 #WebDevelopment #UIImprovements #AccordionMagic #CodingProgress"
Omkar Dutta,"@SwiggyCares
 @Swiggy
 Wt controls u have in place to ensure the background verification of your delivery guys?,"
Omkar Dutta,"What led to this isn’t about the type of food at all.

‘Go get to the outcome fast’.
‘Faster than your neighbour does it’.

this crept in.
Making it in your kitchen takes a lot of doing than using Swiggy or Zomato.
Impacted your choice of food.

Fast became Smart (which isn’t)."
Srinivas R,"What led to this isn’t about the type of food at all.

‘Go get to the outcome fast’.
‘Faster than your neighbour does it’.

this crept in.
Making it in your kitchen takes a lot of doing than using Swiggy or Zomato.
Impacted your choice of food.

Fast became Smart (which isn’t)."
jayaraman,"@SwiggyCares
 @Swiggy
 Wt controls u have in place to ensure the background verification of your delivery guys?,"
