username,tweet_text_element
TIMES NOW,"Delhi Police 'Wins' Billboard War With Epic Response to Netflix, Swiggy. See Viral Post

#DelhiPolice #Netflix #Swiggy #Billboard
Read More- https://timesnownews.com/viral/delhi-police-wins-billboard-war-with-epic-response-to-netflix-swiggy-see-viral-post-article-107298523…"
मुंबई Matters™,not responding swiggy my amount not credited in my bank account
Jigar,Can Swiggy boys Chase The Target ?
Sonali Shah,"Delhi Police 'Wins' Billboard War With Epic Response to Netflix, Swiggy. See Viral Post

#DelhiPolice #Netflix #Swiggy #Billboard
Read More- https://timesnownews.com/viral/delhi-police-wins-billboard-war-with-epic-response-to-netflix-swiggy-see-viral-post-article-107298523…"
Avantika / Jill Of All Trades,not responding swiggy my amount not credited in my bank account
Masarrath Fathima,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Garg,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Shivam Sourav Jha,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Shivam Sourav Jha,"1) Flipkart Vs Amazon
2) Zomato Vs Swiggy
3) Ola Vs Uber 
4) Paytm Vs PhonePe
5) Jio Vs Airtel 

Any other Duopoly which is Ruling in the Indian Market ??"
Masarrath Fathima,"1) Flipkart Vs Amazon
2) Zomato Vs Swiggy
3) Ola Vs Uber 
4) Paytm Vs PhonePe
5) Jio Vs Airtel 

Any other Duopoly which is Ruling in the Indian Market ??"
Emma,Can Swiggy boys Chase The Target ?
𝗣𝗿𝗶𝘆𝗮𝗻𝘀𝗵𝘂 𝗖𝗵𝗼𝘂𝗱𝗵𝗮𝗿𝘆,"More than a month of no Swiggy and no bingeing on lays, feeling vv proud for being able to keep up and i plan on continuing "
Aaraynsh,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Agent Bhattu,Can Swiggy boys Chase The Target ?
INDRA COMPUTERS,"More than a month of no Swiggy and no bingeing on lays, feeling vv proud for being able to keep up and i plan on continuing "
Parth Goyal,"Delhi Police 'Wins' Billboard War With Epic Response to Netflix, Swiggy. See Viral Post

#DelhiPolice #Netflix #Swiggy #Billboard
Read More- https://timesnownews.com/viral/delhi-police-wins-billboard-war-with-epic-response-to-netflix-swiggy-see-viral-post-article-107298523…"
Swiggy,"1) Flipkart Vs Amazon
2) Zomato Vs Swiggy
3) Ola Vs Uber 
4) Paytm Vs PhonePe
5) Jio Vs Airtel 

Any other Duopoly which is Ruling in the Indian Market ??"
Ram!,not responding swiggy my amount not credited in my bank account
Understanding Nuances,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Parvathi Benu,"Delhi Police 'Wins' Billboard War With Epic Response to Netflix, Swiggy. See Viral Post

#DelhiPolice #Netflix #Swiggy #Billboard
Read More- https://timesnownews.com/viral/delhi-police-wins-billboard-war-with-epic-response-to-netflix-swiggy-see-viral-post-article-107298523…"
Sanskriti Ghosh,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Sanskriti Ghosh,"1) Flipkart Vs Amazon
2) Zomato Vs Swiggy
3) Ola Vs Uber 
4) Paytm Vs PhonePe
5) Jio Vs Airtel 

Any other Duopoly which is Ruling in the Indian Market ??"
मुंबई Matters™,"More than a month of no Swiggy and no bingeing on lays, feeling vv proud for being able to keep up and i plan on continuing "
SAS Company,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
abhiruchi,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Aryastark___,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Avantika / Jill Of All Trades,"More than a month of no Swiggy and no bingeing on lays, feeling vv proud for being able to keep up and i plan on continuing "
Venky,Can Swiggy boys Chase The Target ?
SAS Company,"1) Flipkart Vs Amazon
2) Zomato Vs Swiggy
3) Ola Vs Uber 
4) Paytm Vs PhonePe
5) Jio Vs Airtel 

Any other Duopoly which is Ruling in the Indian Market ??"
Siddhant,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Nippon.com,not responding swiggy my amount not credited in my bank account
Aryastark___,"1) Flipkart Vs Amazon
2) Zomato Vs Swiggy
3) Ola Vs Uber 
4) Paytm Vs PhonePe
5) Jio Vs Airtel 

Any other Duopoly which is Ruling in the Indian Market ??"
youcandothisbis,"More than a month of no Swiggy and no bingeing on lays, feeling vv proud for being able to keep up and i plan on continuing "
Rohit Kumar,"1) Flipkart Vs Amazon
2) Zomato Vs Swiggy
3) Ola Vs Uber 
4) Paytm Vs PhonePe
5) Jio Vs Airtel 

Any other Duopoly which is Ruling in the Indian Market ??"
𝗣𝗿𝗶𝘆𝗮𝗻𝘀𝗵𝘂 𝗖𝗵𝗼𝘂𝗱𝗵𝗮𝗿𝘆,not responding swiggy my amount not credited in my bank account
INDRA COMPUTERS,not responding swiggy my amount not credited in my bank account
Rohit,not responding swiggy my amount not credited in my bank account
Shaibya,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
Shaibya,"1) Flipkart Vs Amazon
2) Zomato Vs Swiggy
3) Ola Vs Uber 
4) Paytm Vs PhonePe
5) Jio Vs Airtel 

Any other Duopoly which is Ruling in the Indian Market ??"
Varsha,"Delhi Police 'Wins' Billboard War With Epic Response to Netflix, Swiggy. See Viral Post

#DelhiPolice #Netflix #Swiggy #Billboard
Read More- https://timesnownews.com/viral/delhi-police-wins-billboard-war-with-epic-response-to-netflix-swiggy-see-viral-post-article-107298523…"
Ranjith,"Abey ye YouTube aur swiggy wale kya kar rhe

#TejRan"
