username,tweet_text_element
chipi chipi chapa chapa doobi doobi daba daba,"Day 7/100: 
- Learnt in detail about Shimmer UI
- Debugged Swiggy API issue. 
- Learnt how search functionalities can be added in any app. 
- Starting 2024 by adding a commit on Github at 12:00 approx 
Let's code
#100DaysOfCode #tech"
BeerTriceps,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
archie,"Yes, Zomato & swiggy people worked on New Year's Night. But this is nothing new for numerous resident doctors & interns who also work on diwali night & were doing their duties on new year's eve. We need more appreciation for them as well on twitter."
Polok Ghosh,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
The Indian Express,"Day 7/100: 
- Learnt in detail about Shimmer UI
- Debugged Swiggy API issue. 
- Learnt how search functionalities can be added in any app. 
- Starting 2024 by adding a commit on Github at 12:00 approx 
Let's code
#100DaysOfCode #tech"
kishor k,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
Srishti,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
Vignesh,Over 4.8 lakh biryanis ordered on Swiggy during new year’s eve
NDTV Profit,Over 4.8 lakh biryanis ordered on Swiggy during new year’s eve
Harshit Jain,"Yes, Zomato & swiggy people worked on New Year's Night. But this is nothing new for numerous resident doctors & interns who also work on diwali night & were doing their duties on new year's eve. We need more appreciation for them as well on twitter."
Abhijit Chokshi | Investors का दोस्त,"Yes, Zomato & swiggy people worked on New Year's Night. But this is nothing new for numerous resident doctors & interns who also work on diwali night & were doing their duties on new year's eve. We need more appreciation for them as well on twitter."
Gaurav,"Day 7/100: 
- Learnt in detail about Shimmer UI
- Debugged Swiggy API issue. 
- Learnt how search functionalities can be added in any app. 
- Starting 2024 by adding a commit on Github at 12:00 approx 
Let's code
#100DaysOfCode #tech"
Vineet Agrawal,Over 4.8 lakh biryanis ordered on Swiggy during new year’s eve
Jashna,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
Karthik Rangarajan,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
CNBC-TV18,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
Baba Rancho,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
Harshil (હર્ષિલ),"Day 7/100: 
- Learnt in detail about Shimmer UI
- Debugged Swiggy API issue. 
- Learnt how search functionalities can be added in any app. 
- Starting 2024 by adding a commit on Github at 12:00 approx 
Let's code
#100DaysOfCode #tech"
Vidit Sharma,"The owners are going gaga about the order volume on Twitter but I received my first ever wrong delivery on Swiggy (in 7+ years) and first ever bad item on Blinkit (recently added user) last night. Not complaining, but finding it bit amusing."
Parthasarathy S,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
நாடு எங்கபோகுது?,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
Vidit Sharma,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
NDTV Profit,"Day 7/100: 
- Learnt in detail about Shimmer UI
- Debugged Swiggy API issue. 
- Learnt how search functionalities can be added in any app. 
- Starting 2024 by adding a commit on Github at 12:00 approx 
Let's code
#100DaysOfCode #tech"
chipi chipi chapa chapa doobi doobi daba daba,Over 4.8 lakh biryanis ordered on Swiggy during new year’s eve
The Indian Express,Over 4.8 lakh biryanis ordered on Swiggy during new year’s eve
News Tamil 24x7 | நியூஸ் தமிழ் 24x7,"The owners are going gaga about the order volume on Twitter but I received my first ever wrong delivery on Swiggy (in 7+ years) and first ever bad item on Blinkit (recently added user) last night. Not complaining, but finding it bit amusing."
tutu,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
.,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
News Tamil 24x7 | நியூஸ் தமிழ் 24x7,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
Vinay Jaasti,"Day 7/100: 
- Learnt in detail about Shimmer UI
- Debugged Swiggy API issue. 
- Learnt how search functionalities can be added in any app. 
- Starting 2024 by adding a commit on Github at 12:00 approx 
Let's code
#100DaysOfCode #tech"
Swagath Bura,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
Vignesh,"Day 7/100: 
- Learnt in detail about Shimmer UI
- Debugged Swiggy API issue. 
- Learnt how search functionalities can be added in any app. 
- Starting 2024 by adding a commit on Github at 12:00 approx 
Let's code
#100DaysOfCode #tech"
White Dragon,"Day 7/100: 
- Learnt in detail about Shimmer UI
- Debugged Swiggy API issue. 
- Learnt how search functionalities can be added in any app. 
- Starting 2024 by adding a commit on Github at 12:00 approx 
Let's code
#100DaysOfCode #tech"
Understanding Nuances,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
Paarug Sethi,"Yes, Zomato & swiggy people worked on New Year's Night. But this is nothing new for numerous resident doctors & interns who also work on diwali night & were doing their duties on new year's eve. We need more appreciation for them as well on twitter."
Harish Varma,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
Rohit Kapoor,"The owners are going gaga about the order volume on Twitter but I received my first ever wrong delivery on Swiggy (in 7+ years) and first ever bad item on Blinkit (recently added user) last night. Not complaining, but finding it bit amusing."
Rohit Kapoor,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
cat10987,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
DevoN,"The owners are going gaga about the order volume on Twitter but I received my first ever wrong delivery on Swiggy (in 7+ years) and first ever bad item on Blinkit (recently added user) last night. Not complaining, but finding it bit amusing."
Krishna Tupe,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
DevoN,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
The Educated Moron,"The owners are going gaga about the order volume on Twitter but I received my first ever wrong delivery on Swiggy (in 7+ years) and first ever bad item on Blinkit (recently added user) last night. Not complaining, but finding it bit amusing."
mohak,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
Harsh Patel,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
Vineet Agrawal,"Day 7/100: 
- Learnt in detail about Shimmer UI
- Debugged Swiggy API issue. 
- Learnt how search functionalities can be added in any app. 
- Starting 2024 by adding a commit on Github at 12:00 approx 
Let's code
#100DaysOfCode #tech"
Harshil (હર્ષિલ),Over 4.8 lakh biryanis ordered on Swiggy during new year’s eve
Sadhu Maharaj,"The owners are going gaga about the order volume on Twitter but I received my first ever wrong delivery on Swiggy (in 7+ years) and first ever bad item on Blinkit (recently added user) last night. Not complaining, but finding it bit amusing."
Dr. Falak Joshipura,"Yes, Zomato & swiggy people worked on New Year's Night. But this is nothing new for numerous resident doctors & interns who also work on diwali night & were doing their duties on new year's eve. We need more appreciation for them as well on twitter."
Sadhu Maharaj,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
snobfielder,The orders per minute (OPM) on Swiggy instamart is the highest we have seen so far. It’s surpassed our previous high during the WC Finals by 1.6x
kaav,"Yes, Zomato & swiggy people worked on New Year's Night. But this is nothing new for numerous resident doctors & interns who also work on diwali night & were doing their duties on new year's eve. We need more appreciation for them as well on twitter."
Credit guru,"Today I ordered cake in 
@SwiggyCares
  @Swiggy
  from creamstone I thought it freshly made on last 2 days but cake was frozen I raised a complaint Swiggy gave me 130 refund for 1000rs cake that’s ok but the cake was made on 1-12-2023 am shocked by seeing  it order #162989778807311"
