username,tweet_text_element
Japan Hates Xbox,"Shin Megami Tensei V Vengeance for PS5/Switch/Xbox is available for preorder for $79.99 CAD at PNP Games!
https://pnpgamesonline.com/?s=shin+megami+tensei+v+vengeance&post_type=product…
Launch Steelbook AND Standard Editions are available!

SHOP http://PNPGAMESONLINE.COM – FREE Shipping on Orders of $65 CAD+ within #Canada / USA and…"
MONEYMAKERr7 GAMING,The Eldritch return  The Sinking City 2 coming to Xbox!
Nick,"Shin Megami Tensei V Vengeance for PS5/Switch/Xbox is available for preorder for $79.99 CAD at PNP Games!
https://pnpgamesonline.com/?s=shin+megami+tensei+v+vengeance&post_type=product…
Launch Steelbook AND Standard Editions are available!

SHOP http://PNPGAMESONLINE.COM – FREE Shipping on Orders of $65 CAD+ within #Canada / USA and…"
dale tanhardt,"Xbox Core Wireless Controller Electric Volt (Renewed Premium) is $29.55 (was $51.99)

http://dealsfinder.io/?go=amzn.to/4a3e5Vr…"
norse $_$,"These clowns don't even represent PlayStation gamers right! PS fans love Minecraft, COD, and Sea of Thieves! PlayStation doesn't have great or any community games. Be thankful that Xbox is willing to give a hand so that you can be apart of the great community. JUMP IN"
heavynomore,"Xbox Core Wireless Controller Electric Volt (Renewed Premium) is $29.55 (was $51.99)

http://dealsfinder.io/?go=amzn.to/4a3e5Vr…"
Xbox Deals,The Eldritch return  The Sinking City 2 coming to Xbox!
Neo Te Aika ,Pondering the Xbox orb
Derek Pascarella (ateam),"If someone offered to trade me one of my two PC-FX for a PS5, I'd decline.

Also true of whatever the hell they're calling the Xbox these days."
the LEGL ®,"Unicorn Overlord sales splits by platform. 
@Atlus_West
 

Switch - 60%
PlayStation - 34%
Xbox -5%

How in the hell 
@xbox
 weaseled a port of this game, I don't know.

Even Persona games are 'non-viable' on Xbox according to 
@limitedrungames
Atlus needs to drop "
꧁𝓐𝓵𝓮𝔂꧂.,"Unicorn Overlord sales splits by platform. 
@Atlus_West
 

Switch - 60%
PlayStation - 34%
Xbox -5%

How in the hell 
@xbox
 weaseled a port of this game, I don't know.

Even Persona games are 'non-viable' on Xbox according to 
@limitedrungames
Atlus needs to drop "
Jaydub,Pondering the Xbox orb
