username,tweet_text_element
Zoe Evans,Xbox or MyBox? 
Deadly Headley,"Take-Two CEO Strauss Zelnick says competing Xbox and PlayStation consoles are a ""benefit"" but not a ""necessity."" https://bit.ly/42OKLPH"
Key,He says this as xbox is literally burning up inside. 
STIIX IS STONED,"Hello all my fellow Sim Racers I received a care package from 
@PXNgame
 today so we will be checking out the V10 Sim Racing setup that is compatible with PS4 
@Xbox
 Series X/S and PC."
Jaydub,"Dang, just saw a bunch of Xbox player say they have pre ordered Stellar Blade to support Shift Up, even though they have no way to play the game. Now that is commitment. Round of applause"
SenjutsuSage,"Xbox Tax? Media Bias? You mean to tell me all them Phil Spencer dinner dates, Party chats, and free Xbox shit aint working?"
IGN,"Take-Two CEO Strauss Zelnick says competing Xbox and PlayStation consoles are a ""benefit"" but not a ""necessity."" https://bit.ly/42OKLPH"
Karma Shopping,He says this as xbox is literally burning up inside. 
AllSharkQueen,"Hello all my fellow Sim Racers I received a care package from 
@PXNgame
 today so we will be checking out the V10 Sim Racing setup that is compatible with PS4 
@Xbox
 Series X/S and PC."
Gematsu,He says this as xbox is literally burning up inside. 
Frogboyx1Gaming,"Hello all my fellow Sim Racers I received a care package from 
@PXNgame
 today so we will be checking out the V10 Sim Racing setup that is compatible with PS4 
@Xbox
 Series X/S and PC."
HillsZeee,Xbox fanboys on my feed.
Rosievortwx,Xbox fanboys on my feed.
K Chan,Xbox fanboys on my feed.
Stefan Bielik,"Dang, just saw a bunch of Xbox player say they have pre ordered Stellar Blade to support Shift Up, even though they have no way to play the game. Now that is commitment. Round of applause"
Dean Takahashi,"Xbox Tax? Media Bias? You mean to tell me all them Phil Spencer dinner dates, Party chats, and free Xbox shit aint working?"
//Twilight Dreamer//薄明の夢想家,"Xbox Tax? Media Bias? You mean to tell me all them Phil Spencer dinner dates, Party chats, and free Xbox shit aint working?"
garbage,"Just a side note.  

Red Dead Redemption 2 has beaten Skyrim and Super Mario Bros in total sales. 

Pretty insane since RDR2 has only been ported to PS4, Xbox One and PC. This game could easily hit the 100M target if the game is ported to Gen9 consoles."
PressStartAustralia,He says this as xbox is literally burning up inside. 
LogicalBoomPlatang,"Dang, just saw a bunch of Xbox player say they have pre ordered Stellar Blade to support Shift Up, even though they have no way to play the game. Now that is commitment. Round of applause"
Knoebel,He says this as xbox is literally burning up inside. 
HillsZeee,"Take-Two CEO Strauss Zelnick says competing Xbox and PlayStation consoles are a ""benefit"" but not a ""necessity."" https://bit.ly/42OKLPH"
Rosievortwx,"Take-Two CEO Strauss Zelnick says competing Xbox and PlayStation consoles are a ""benefit"" but not a ""necessity."" https://bit.ly/42OKLPH"
K Chan,"Take-Two CEO Strauss Zelnick says competing Xbox and PlayStation consoles are a ""benefit"" but not a ""necessity."" https://bit.ly/42OKLPH"
GAMERLIFE,He says this as xbox is literally burning up inside. 
ID@Xbox,"Dang, just saw a bunch of Xbox player say they have pre ordered Stellar Blade to support Shift Up, even though they have no way to play the game. Now that is commitment. Round of applause"
RED047,Xbox fanboys on my feed.
"Will Wulff, Damn It!",He says this as xbox is literally burning up inside. 
Jaydub,"Xbox Tax? Media Bias? You mean to tell me all them Phil Spencer dinner dates, Party chats, and free Xbox shit aint working?"
POPeART,"Hello all my fellow Sim Racers I received a care package from 
@PXNgame
 today so we will be checking out the V10 Sim Racing setup that is compatible with PS4 
@Xbox
 Series X/S and PC."
Karma Shopping,Xbox fanboys on my feed.
