username,tweet_text_element
Super-Duper Couch Gaming,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
GPT: Game Pass Tracker,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
Aleksei Kulaev,Xbox fans love to lie. 40 million Xbox series sold? The thing hasn’t even hit 25 million sold yet. 
NoSoloBot - Video Games,"70 directs subs off our direct sub goal of 200 subs to the channel this month! 

If we hit it we are doing a giveaway for a ps5 / Xbox X / or budget pc! 

I know we can do it! 

#pickkick"
Brad Rossetti,Symphonia is also on Xbox One/ Series 
timbo,We all know who’s cooking makes us cry…
VamosReal,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
SLO,We all know who’s cooking makes us cry…
sonic1up @,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
𝓙𝓸𝓱𝓷 𝓦𝓸𝓵𝓯,Microsoft Xbox 360 320GB Kinect  Limited Edition  https://ebay.com/itm/Microsoft-Xbox-360-320GB-Kinect-Star-Wars-Limited-Edition-/235443438685?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338008208&customid=23a06m18g-1c0042e23c&toolid=10001&mkevt=1…  #ad
Final Weapon,Symphonia is also on Xbox One/ Series 
Rube,Symphonia is also on Xbox One/ Series 
Vet Cloud Gaming,Microsoft Xbox 360 320GB Kinect  Limited Edition  https://ebay.com/itm/Microsoft-Xbox-360-320GB-Kinect-Star-Wars-Limited-Edition-/235443438685?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338008208&customid=23a06m18g-1c0042e23c&toolid=10001&mkevt=1…  #ad
Joker,Microsoft Xbox 360 320GB Kinect  Limited Edition  https://ebay.com/itm/Microsoft-Xbox-360-320GB-Kinect-Star-Wars-Limited-Edition-/235443438685?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338008208&customid=23a06m18g-1c0042e23c&toolid=10001&mkevt=1…  #ad
(YooHoodY),Symphonia is also on Xbox One/ Series 
bugcrowd,We all know who’s cooking makes us cry…
roborat,Symphonia is also on Xbox One/ Series 
The Serbian Dude,Symphonia is also on Xbox One/ Series 
FKN NOCTURNAL,"70 directs subs off our direct sub goal of 200 subs to the channel this month! 

If we hit it we are doing a giveaway for a ps5 / Xbox X / or budget pc! 

I know we can do it! 

#pickkick"
Kahlief Adams,We all know who’s cooking makes us cry…
Tangent,We all know who’s cooking makes us cry…
CBR,We all know who’s cooking makes us cry…
Among Us,Symphonia is also on Xbox One/ Series 
Kahlief Adams,Symphonia is also on Xbox One/ Series 
AllOut Gamer,Symphonia is also on Xbox One/ Series 
aboris26,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
sukru tikves,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
Pure Xbox,Symphonia is also on Xbox One/ Series 
Hifi Rush on PS5 WE GOT YOUR BOO!,Xbox fans love to lie. 40 million Xbox series sold? The thing hasn’t even hit 25 million sold yet. 
Deep Jace Nine,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
Xbox_Serious_X|S,Xbox fans love to lie. 40 million Xbox series sold? The thing hasn’t even hit 25 million sold yet. 
Boss Mod L3THAL POPPA,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
Cole Jackson,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
DarkSirius,Symphonia is also on Xbox One/ Series 
Kloot,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
EB Games Australia,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
MetalManTN,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
Xbox,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
Sixers Octavian,Symphonia is also on Xbox One/ Series 
𝕂 𝕆 𝕆 𝕋 𝔼 ℝ ︻デ═一,"70 directs subs off our direct sub goal of 200 subs to the channel this month! 

If we hit it we are doing a giveaway for a ps5 / Xbox X / or budget pc! 

I know we can do it! 

#pickkick"
ADS Nerø,"70 directs subs off our direct sub goal of 200 subs to the channel this month! 

If we hit it we are doing a giveaway for a ps5 / Xbox X / or budget pc! 

I know we can do it! 

#pickkick"
"HazzadorGamin, Dragon of Dojima","70 directs subs off our direct sub goal of 200 subs to the channel this month! 

If we hit it we are doing a giveaway for a ps5 / Xbox X / or budget pc! 

I know we can do it! 

#pickkick"
Apex Predator Border （プレデター ボーダー）,Microsoft Xbox 360 320GB Kinect  Limited Edition  https://ebay.com/itm/Microsoft-Xbox-360-320GB-Kinect-Star-Wars-Limited-Edition-/235443438685?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338008208&customid=23a06m18g-1c0042e23c&toolid=10001&mkevt=1…  #ad
Edward Torres,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
Call of Duty: Warzone Mobile,Symphonia is also on Xbox One/ Series 
Verge Deals,We all know who’s cooking makes us cry…
Ulster Gamer,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
Xbox,Symphonia is also on Xbox One/ Series 
BOSS SHAWN,Microsoft Xbox 360 320GB Kinect  Limited Edition  https://ebay.com/itm/Microsoft-Xbox-360-320GB-Kinect-Star-Wars-Limited-Edition-/235443438685?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338008208&customid=23a06m18g-1c0042e23c&toolid=10001&mkevt=1…  #ad
Chris,We all know who’s cooking makes us cry…
"Komix Bro // 4K MCU, Godzilla, DC, Star Wars Shots","70 directs subs off our direct sub goal of 200 subs to the channel this month! 

If we hit it we are doing a giveaway for a ps5 / Xbox X / or budget pc! 

I know we can do it! 

#pickkick"
Queen Aya (Vtuber) Buff Amazonian,Funny how things never change as in XBOX lay off workers its a horrible thing and when Sony does the same it’s GREAT BUSINESS
Star Wars Collector,Microsoft Xbox 360 320GB Kinect  Limited Edition  https://ebay.com/itm/Microsoft-Xbox-360-320GB-Kinect-Star-Wars-Limited-Edition-/235443438685?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338008208&customid=23a06m18g-1c0042e23c&toolid=10001&mkevt=1…  #ad
