username,tweet_text_element
Nick Danger 3rd Eye,"Xbox and PlayStation acquisitions of Bungie were handled VERY differently 

 Xbox / Bungie          Sony / Bungie
 $20 mill                      $3.6 billion
 5 x Halo games        Destiny 2
 Exclusive                    Non-exclusive"
VETBIZ RESOURCES,"Seriously? Not all things in a grocery store are edible.
XBox and PlayStation aren’t edible and easily account for well over $800 of that collection plus HST/GST.

WhoDaFuck do you think you are fooling?"
PlayStation Park,"Xbox and PlayStation acquisitions of Bungie were handled VERY differently 

 Xbox / Bungie          Sony / Bungie
 $20 mill                      $3.6 billion
 5 x Halo games        Destiny 2
 Exclusive                    Non-exclusive"
IGN Deals,I may buy a PlayStation just to play this lol. I love me some GTA. 
your pal CJ,"Naw not really. I’m not invested in the company in the least bit. I think PlayStation is doing fine, but if things start to go bad for them at most all they’ll get is a  from me."
Danno,would you like to play some neat playstation or sega saturn games i just got a bunch
Bill Williamson,"Seriously? Not all things in a grocery store are edible.
XBox and PlayStation aren’t edible and easily account for well over $800 of that collection plus HST/GST.

WhoDaFuck do you think you are fooling?"
Infinitejester,"Seriously? Not all things in a grocery store are edible.
XBox and PlayStation aren’t edible and easily account for well over $800 of that collection plus HST/GST.

WhoDaFuck do you think you are fooling?"
Filbus Crimbleton,"Naw not really. I’m not invested in the company in the least bit. I think PlayStation is doing fine, but if things start to go bad for them at most all they’ll get is a  from me."
Lance McDonald,"PlayStation 5 Install Base Could Hit 100 Million Units Sold When Grand Theft Auto VI Launches In 2025!

#PlayStation5 #PS5 #PlayStation5Pro #PS5Pro #PlayStation #GrandTheftAutoVI #GTAVI"
Gayming Magazine,would you like to play some neat playstation or sega saturn games i just got a bunch
𝙏𝙚𝙨𝙨𝙤⋆｡˚⭒✮,would you like to play some neat playstation or sega saturn games i just got a bunch
Xvault Gaming,"PlayStation 5 Install Base Could Hit 100 Million Units Sold When Grand Theft Auto VI Launches In 2025!

#PlayStation5 #PS5 #PlayStation5Pro #PS5Pro #PlayStation #GrandTheftAutoVI #GTAVI"
