username,tweet_text_element
Anime FGC News,Sony PlayStation Is Scattering Their Games To The Wind In 2024 With Exclusives Going To The PC Master Race
sylph @ finishing games,February looks lit 
Erica,"Because Mario is already the Mickey mouse of gaming, being toy story too is too much

Also Crash released like...a couple weeks after Mario, and was a massive worldwide success that inspired many others and helped launch Playstation into popularity"
SenjutsuSage,The same dudes that joke about Playstation gamers being beta testers because their games *might* come to PC in 2 years time are now bragging about a game in early access... 
Carl,The PlayStation 2's is so iconic I hear it in my sleep.
☆《★》☆,The PlayStation 2's is so iconic I hear it in my sleep.
DOOKS| Gym F*ckery Specialist,Of course PlayStation Super fanboys don't like variety lol
AnaAnsan (Welcome ABK ),Me VS PlayStation and I’m down by 20
SenjutsuSage,February looks lit 
AnaAnsan (Welcome ABK ),Of course PlayStation Super fanboys don't like variety lol
PlayStation Planet,February looks lit 
Jason from GTA VI,"Official UK PlayStation Magazine #76, October 2001 - Review of 'Victory Boxing: Contender' on the PlayStation."
Ms.MCB_gaming,Me VS PlayStation and I’m down by 20
𝘾𝙃𝙊𝙈𝙋𝙀𝙍 𝙀𝙇𝙀𝘾𝙏𝙍𝙄𝘾,The PlayStation 2's is so iconic I hear it in my sleep.
DekeSlayer,"Because Mario is already the Mickey mouse of gaming, being toy story too is too much

Also Crash released like...a couple weeks after Mario, and was a massive worldwide success that inspired many others and helped launch Playstation into popularity"
AnaAnsan (Welcome ABK ),February looks lit 
Mo,February looks lit 
𝕋𝕖𝕟𝕥𝕒𝔾𝕒𝕞𝕖𝕤•𝕍𝕚𝕕𝕖𝕠 𝔾𝕒𝕞𝕖𝕤 𝔸𝕡𝕡,Me VS PlayStation and I’m down by 20
Fandom Pulse,"Still Fantasizing about Factions...  Thank you 
@Naughty_Dog
 and 
@PlayStation
 for the early access!  #TLOU2Remastered #NoReturn #WeAreFactions #Photomode"
Gumma Flores,"Still Fantasizing about Factions...  Thank you 
@Naughty_Dog
 and 
@PlayStation
 for the early access!  #TLOU2Remastered #NoReturn #WeAreFactions #Photomode"
Old Game Mags,"Official UK PlayStation Magazine #76, October 2001 - Review of 'Victory Boxing: Contender' on the PlayStation."
Dandy Dragon │ TERI-yaki,"Official UK PlayStation Magazine #76, October 2001 - Review of 'Victory Boxing: Contender' on the PlayStation."
RuDiggz,Sony PlayStation Is Scattering Their Games To The Wind In 2024 With Exclusives Going To The PC Master Race
PlayStation Planet,The same dudes that joke about Playstation gamers being beta testers because their games *might* come to PC in 2 years time are now bragging about a game in early access... 
Max the comics guy who does comics about comics,The PlayStation 2's is so iconic I hear it in my sleep.
The Black Viking,The PlayStation 2's is so iconic I hear it in my sleep.
Hunter,"Because Mario is already the Mickey mouse of gaming, being toy story too is too much

Also Crash released like...a couple weeks after Mario, and was a massive worldwide success that inspired many others and helped launch Playstation into popularity"
