username,tweet_text_element
rel,"Persona 3 Reload: DLC Voucher (PlayStation)

If anyone wants a DLC Code (although I’m not sure if it’s only Canada, or global), please try:

GK7T-8GMQ-5GHA

If you redeem it, could you please let me know either in the replies or DM’s, just so I know who ended up redeeming it?"
What’s Up PlayStation,"Join 
@JayBari_
 & 
@PersonaSpeaks
 THIS Saturday at 11 AM ET for Episode 151 of the What’s Up PlayStation Podcast! 

We’ve got plenty to discuss! DON’T MISS OUT! 

Link: https://youtube.com/live/slvp4EA78cI?si=ob0bT2UJcWzjzbJX… 

“A Podcast For The Community, By the Community!”"
SEJEONG FRANCE,"~PLAYSTATION~ ☾
⸻ 
- 

#김세정 #SEJEONG #KIMSEJEONG #PLAYSTATION"
MHM,"Blud, I can't believe he's still doing stuff like this. He did this on Playstation way back in the day and sent me fucking friend requests and canceled them every day for years. He sent me them on steam, follow unfollowed on here, follow/friends lists dont matter that much"
gameboyTV,"Right!  I won't even mention PlayStation and I get a thousand Ponies crying.  

My Tweets damage their souls. LMAO."
PlayStation Universe,"playstation experience 2016: tlou 2 teaser reveal

hmm..wonder why laura's there "
OSKOOL-G,"Persona 3 Reload: DLC Voucher (PlayStation)

If anyone wants a DLC Code (although I’m not sure if it’s only Canada, or global), please try:

GK7T-8GMQ-5GHA

If you redeem it, could you please let me know either in the replies or DM’s, just so I know who ended up redeeming it?"
BOSS SHAWN,"Right!  I won't even mention PlayStation and I get a thousand Ponies crying.  

My Tweets damage their souls. LMAO."
PlayStation Park,Playable in 2025 for PlayStation 5.
Patrick Argonar,"Right!  I won't even mention PlayStation and I get a thousand Ponies crying.  

My Tweets damage their souls. LMAO."
Droid,"Blud, I can't believe he's still doing stuff like this. He did this on Playstation way back in the day and sent me fucking friend requests and canceled them every day for years. He sent me them on steam, follow unfollowed on here, follow/friends lists dont matter that much"
Joshua Gresham • “Gresh”,"playstation experience 2016: tlou 2 teaser reveal

hmm..wonder why laura's there "
Game Rant,"Blud, I can't believe he's still doing stuff like this. He did this on Playstation way back in the day and sent me fucking friend requests and canceled them every day for years. He sent me them on steam, follow unfollowed on here, follow/friends lists dont matter that much"
