username,tweet_text_element
Old Game Mags,Xbox is going on to a second year in a row looking far more promising than PlayStation. This is literally the least surprising thing in gaming if you have been paying attention
seru,Xbox is going on to a second year in a row looking far more promising than PlayStation. This is literally the least surprising thing in gaming if you have been paying attention
Plume Gaming,Xbox is going on to a second year in a row looking far more promising than PlayStation. This is literally the least surprising thing in gaming if you have been paying attention
abbie,"Stellar Blade is the most wanted game on Playstation 5. Yesssirr, I can't wait for this game. Hopefully, we get that release date soon"
LUCKYY10P,Xbox is going on to a second year in a row looking far more promising than PlayStation. This is literally the least surprising thing in gaming if you have been paying attention
Cinch Gaming,"(PS2)(0-9) Fiche N°002
.hack//Fragments
#retrogames #Retrogaming #playstation2 #PlayStation"
Ms.MCB_gaming,"Just delivered my hot balls to your face  
#owtwt #Overwatch2 #gaming #gamergirl #Weareavail #PS5 #playstation #Zenyatta also on my YT :]"
Arnau,"(PS2)(0-9) Fiche N°002
.hack//Fragments
#retrogames #Retrogaming #playstation2 #PlayStation"
Fortnite Actu Francophone,"Classement PlayStation NoBuild Cup Finale

 
@FtnKurama
 

#12 
@BOXYNOA_
  #28 
@Vosloowww
 

#29 
@Kawwaaaiii
  #41 
@WerexFNBR
 

#45 
@ZyyRoNFN
  #47 @Mqez_ 

#53 "
Michel Dinel,"Flop Gun, failed all his exams, not once, not twice, but three times. He NEVER passed his pilot's exam. In fact if he hadn't been who he is, he would not have got anywhere. Playstation pilot sitting with his security, Camp Bastion attacked, he was in his bed sleeping."
Yugo (subliminal),"Stellar Blade is the most wanted game on Playstation 5. Yesssirr, I can't wait for this game. Hopefully, we get that release date soon"
Ains,"While I clamor about Banjo to come back from Xbox, I really hope PlayStation continues with another Sackboy Adventure. Man, such a great platformer. 
#PS5 #PlayStation"
Deshawn “Xbox News Anchor” Smith (Parody),PlayStation 5 
Hallowed Diver No BS,"Note to self.

Leave PlayStation parties so your friends don’t randomly join when you’re cooking and singing along to Taylor swift."
trollbanan321,"Classement PlayStation NoBuild Cup Finale

 
@FtnKurama
 

#12 
@BOXYNOA_
  #28 
@Vosloowww
 

#29 
@Kawwaaaiii
  #41 
@WerexFNBR
 

#45 
@ZyyRoNFN
  #47 @Mqez_ 

#53 "
SoaR Reply,"Just delivered my hot balls to your face  
#owtwt #Overwatch2 #gaming #gamergirl #Weareavail #PS5 #playstation #Zenyatta also on my YT :]"
