username,tweet_text_element
Beast Of Truth,"The next acquisition for PlayStation will happen and will happen Arrowhead Games studios, for PS Studios "
Reticle Ronin Michigan Wolverines/Detroit Lions," Event Invite: https://discord.gg/S8bGVr4r?event=1208889299668574318…

Hey Homesters!
join us this Wednesday at Great Edo Of Nippon by Granzella! Play mini-games, earn rewards, and chat about games, life, and pop culture.  See you there!

#Metaverse
#PlayStationHome
#PlayStation "
Reticle Ronin Michigan Wolverines/Detroit Lions,I love this game so much that I bought a second PlayStation just in case my OG one stopped working.
OSKOOL-G,PS4 being my Bloodborne machine is the only thing keeping PlayStation relevant
Normal Neighbor,"The next acquisition for PlayStation will happen and will happen Arrowhead Games studios, for PS Studios "
Father moreki,"Why should you follow me? 

I tweet about 

- Video Games
- Movies
- Random Bullshit 

Drop me a follow and I guarantee you'll either love my tweets or have me muted within eight hours. 

Have questions? Thats what Google’s for "
Geo Shamrock n' roll,PS4 being my Bloodborne machine is the only thing keeping PlayStation relevant
G.O.A.T. GAMING,I love this game so much that I bought a second PlayStation just in case my OG one stopped working.
Geo Shamrock n' roll,"Why should you follow me? 

I tweet about 

- Video Games
- Movies
- Random Bullshit 

Drop me a follow and I guarantee you'll either love my tweets or have me muted within eight hours. 

Have questions? Thats what Google’s for "
Yakuza Lieutenant JaYdee,"Its lovely to see how praystation funboys cap middivers 2 using STEAM numbers. Also, they play that game 30fps and usually under that. :DDD 

Oh how the tables have turned. 

#toxic #HoovedAndStupid #playstation #mid #PlayStation #PlaystationHasNoGames"
THE REAL DARK JUDGE,"The next acquisition for PlayStation will happen and will happen Arrowhead Games studios, for PS Studios "
Matty,PS4 being my Bloodborne machine is the only thing keeping PlayStation relevant
Chito,"be careful guys, if you pay $19.99 then playstation will download horizon forbidden west to your ps5"
"Chud Dudley, Pureblood Misfit","Why should you follow me? 

I tweet about 

- Video Games
- Movies
- Random Bullshit 

Drop me a follow and I guarantee you'll either love my tweets or have me muted within eight hours. 

Have questions? Thats what Google’s for "
Dynamic Voltage Games,I love this game so much that I bought a second PlayStation just in case my OG one stopped working.
RG | Sergeant Sentinel Gaming,"Why should you follow me? 

I tweet about 

- Video Games
- Movies
- Random Bullshit 

Drop me a follow and I guarantee you'll either love my tweets or have me muted within eight hours. 

Have questions? Thats what Google’s for "
"Chud Dudley, Pureblood Misfit",PS4 being my Bloodborne machine is the only thing keeping PlayStation relevant
Creaky Legs,"be careful guys, if you pay $19.99 then playstation will download horizon forbidden west to your ps5"
kule daniel,"be careful guys, if you pay $19.99 then playstation will download horizon forbidden west to your ps5"
Ørdnung,"be careful guys, if you pay $19.99 then playstation will download horizon forbidden west to your ps5"
。puff。,I love this game so much that I bought a second PlayStation just in case my OG one stopped working.
BlackVenom,"The next acquisition for PlayStation will happen and will happen Arrowhead Games studios, for PS Studios "
Gaming Vessels," Event Invite: https://discord.gg/S8bGVr4r?event=1208889299668574318…

Hey Homesters!
join us this Wednesday at Great Edo Of Nippon by Granzella! Play mini-games, earn rewards, and chat about games, life, and pop culture.  See you there!

#Metaverse
#PlayStationHome
#PlayStation "
THE REAL DARK JUDGE,"Its lovely to see how praystation funboys cap middivers 2 using STEAM numbers. Also, they play that game 30fps and usually under that. :DDD 

Oh how the tables have turned. 

#toxic #HoovedAndStupid #playstation #mid #PlayStation #PlaystationHasNoGames"
G-ROCK1021.EXE,I love this game so much that I bought a second PlayStation just in case my OG one stopped working.
Gaming Vessels,I love this game so much that I bought a second PlayStation just in case my OG one stopped working.
G-ROCK1021.EXE," Event Invite: https://discord.gg/S8bGVr4r?event=1208889299668574318…

Hey Homesters!
join us this Wednesday at Great Edo Of Nippon by Granzella! Play mini-games, earn rewards, and chat about games, life, and pop culture.  See you there!

#Metaverse
#PlayStationHome
#PlayStation "
Amare ™,"Helldivers 2 is going insane on TikTok which is one of the main reasons why the Player Count is getting higher

Playstation Users & PC users are LITERALLY asking for Xbox Players to be able to play this game to help in battle!"
L.B. Jr.,"Why should you follow me? 

I tweet about 

- Video Games
- Movies
- Random Bullshit 

Drop me a follow and I guarantee you'll either love my tweets or have me muted within eight hours. 

Have questions? Thats what Google’s for "
