username,tweet_text_element
teekhimirchi,"You can give prompts to Zomato customer support just like ChatGPT & it'll literally reply with an answer! 

They probably use AI before ticket escalation. 

This is so funny. 

I don't need a GPT 4 subscription now. 

Image credits: 
@KunalKSavita"
Atharva Kharbade,"You can give prompts to Zomato customer support just like ChatGPT & it'll literally reply with an answer! 

They probably use AI before ticket escalation. 

This is so funny. 

I don't need a GPT 4 subscription now. 

Image credits: 
@KunalKSavita"
vodka,"Them: How's your Sunday looking?

Me: The only person flirting with me (and thousands of others) is Zomato's admin 
@zomato"
Satish Acharya,"You can give prompts to Zomato customer support just like ChatGPT & it'll literally reply with an answer! 

They probably use AI before ticket escalation. 

This is so funny. 

I don't need a GPT 4 subscription now. 

Image credits: 
@KunalKSavita"
A.,"Them: How's your Sunday looking?

Me: The only person flirting with me (and thousands of others) is Zomato's admin 
@zomato"
vodka,"Zomato breaching my privacy how tf did you even get that name??? 
@zomato
 @zomatocare"
Sriram Pulime,"Them: How's your Sunday looking?

Me: The only person flirting with me (and thousands of others) is Zomato's admin 
@zomato"
A.,"Zomato breaching my privacy how tf did you even get that name??? 
@zomato
 @zomatocare"
Anaida,"Them: How's your Sunday looking?

Me: The only person flirting with me (and thousands of others) is Zomato's admin 
@zomato"
Shalwi,"Them: How's your Sunday looking?

Me: The only person flirting with me (and thousands of others) is Zomato's admin 
@zomato"
Sriram Pulime,"Zomato breaching my privacy how tf did you even get that name??? 
@zomato
 @zomatocare"
Shalwi,"Zomato breaching my privacy how tf did you even get that name??? 
@zomato
 @zomatocare"
