username,tweet_text_element
Sakshi Gupta,"My 2023 
@zomato
 badges "
mr veiny,"Over the last decade, Udit has been building and scaling Zomato.

Tune in for a live session with him as we talk about: 

- The product culture at Zomato & Blinkit
- What it takes to build & scale such iconic companies 

and a lot more! 

Register here: https://go.upraised.co/c9M3PUsE"
Niharika Tapuriah,"Ordered special masala dosa from Zomato and found a cockroach in it. Order id : 5489924087
@zomato
 please look into it
@zomatocare
 @fssaiindia"
Upraised,"Over the last decade, Udit has been building and scaling Zomato.

Tune in for a live session with him as we talk about: 

- The product culture at Zomato & Blinkit
- What it takes to build & scale such iconic companies 

and a lot more! 

Register here: https://go.upraised.co/c9M3PUsE"
Aviral Agarwal,"Ordered special masala dosa from Zomato and found a cockroach in it. Order id : 5489924087
@zomato
 please look into it
@zomatocare
 @fssaiindia"
Sakshi Gupta,"Ordered special masala dosa from Zomato and found a cockroach in it. Order id : 5489924087
@zomato
 please look into it
@zomatocare
 @fssaiindia"
Premium,"Ordered special masala dosa from Zomato and found a cockroach in it. Order id : 5489924087
@zomato
 please look into it
@zomatocare
 @fssaiindia"
NAMAN KAPOOR,"Ordered special masala dosa from Zomato and found a cockroach in it. Order id : 5489924087
@zomato
 please look into it
@zomatocare
 @fssaiindia"
Premium,Thanks Zomato I love the tech but I don’t need to see a sandwich in AR
zomato,"My 2023 
@zomato
 badges "
Krishna Vashu,"My 2023 
@zomato
 badges "
Shivam Saha,"My 2023 
@zomato
 badges "
Shilpi Agrawal,"Ordered special masala dosa from Zomato and found a cockroach in it. Order id : 5489924087
@zomato
 please look into it
@zomatocare
 @fssaiindia"
Ray of sunshine,"Over the last decade, Udit has been building and scaling Zomato.

Tune in for a live session with him as we talk about: 

- The product culture at Zomato & Blinkit
- What it takes to build & scale such iconic companies 

and a lot more! 

Register here: https://go.upraised.co/c9M3PUsE"
Sanjeev,Thanks Zomato I love the tech but I don’t need to see a sandwich in AR
Srishti,"Ordered special masala dosa from Zomato and found a cockroach in it. Order id : 5489924087
@zomato
 please look into it
@zomatocare
 @fssaiindia"
Krishna Vashu,"Ordered special masala dosa from Zomato and found a cockroach in it. Order id : 5489924087
@zomato
 please look into it
@zomatocare
 @fssaiindia"
Shivam Saha,"Ordered special masala dosa from Zomato and found a cockroach in it. Order id : 5489924087
@zomato
 please look into it
@zomatocare
 @fssaiindia"
Disha,Thanks Zomato I love the tech but I don’t need to see a sandwich in AR
last brain cell,"My 2023 
@zomato
 badges "
Rohit Kumar,"Over the last decade, Udit has been building and scaling Zomato.

Tune in for a live session with him as we talk about: 

- The product culture at Zomato & Blinkit
- What it takes to build & scale such iconic companies 

and a lot more! 

Register here: https://go.upraised.co/c9M3PUsE"
Niharika Tapuriah,"My 2023 
@zomato
 badges "
Investolane,"Over the last decade, Udit has been building and scaling Zomato.

Tune in for a live session with him as we talk about: 

- The product culture at Zomato & Blinkit
- What it takes to build & scale such iconic companies 

and a lot more! 

Register here: https://go.upraised.co/c9M3PUsE"
Aviral Agarwal,"My 2023 
@zomato
 badges "
