username,tweet_text_element
Life is Beautiful,"#Biryani is the most-ordered dish in #India in 2023, the leading online food platform #Zomato revealed on Monday. 
@pioneersujeet
 #Foodie #HealthAndWellness #HealthyHabits"
kæ (taylor’s version),"#Biryani is the most-ordered dish in #India in 2023, the leading online food platform #Zomato revealed on Monday. 
@pioneersujeet
 #Foodie #HealthAndWellness #HealthyHabits"
ruch,"Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
Manveer, Biryani was the most ordered dish on Zomato and Swiggy in 2023. India ordered 2.5 biryanis per second in 2023.
nushh,"#Biryani is the most-ordered dish in #India in 2023, the leading online food platform #Zomato revealed on Monday. 
@pioneersujeet
 #Foodie #HealthAndWellness #HealthyHabits"
bobby benz,"Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
Raja Krishnan*,"Woohoo! I earned the The North
Star badge  Check Zomato app to find what you got  #Zomato2023Badges - https://link.zomato.com/xqzv/badges23"
AnirudhSethi-Chart Surgeon,"Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
Karan Talati,"Woohoo! I earned the The North
Star badge  Check Zomato app to find what you got  #Zomato2023Badges - https://link.zomato.com/xqzv/badges23"
Akshay Gautam,"Woohoo! I earned the The North
Star badge  Check Zomato app to find what you got  #Zomato2023Badges - https://link.zomato.com/xqzv/badges23"
Baburao Ganpatrao Apte,"Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
Tilak Gaurang Shah, Biryani was the most ordered dish on Zomato and Swiggy in 2023. India ordered 2.5 biryanis per second in 2023.
SaE_1919,"#Biryani is the most-ordered dish in #India in 2023, the leading online food platform #Zomato revealed on Monday. 
@pioneersujeet
 #Foodie #HealthAndWellness #HealthyHabits"
Vinay,"Woohoo! I earned the The North
Star badge  Check Zomato app to find what you got  #Zomato2023Badges - https://link.zomato.com/xqzv/badges23"
Ujjwal Soni,"#Biryani is the most-ordered dish in #India in 2023, the leading online food platform #Zomato revealed on Monday. 
@pioneersujeet
 #Foodie #HealthAndWellness #HealthyHabits"
Credofly,"#Biryani is the most-ordered dish in #India in 2023, the leading online food platform #Zomato revealed on Monday. 
@pioneersujeet
 #Foodie #HealthAndWellness #HealthyHabits"
Mukul Sharma, Biryani was the most ordered dish on Zomato and Swiggy in 2023. India ordered 2.5 biryanis per second in 2023.
Ankit Patil,"Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
RAJU VERGHESE,"Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
Harsh Raj,"#Biryani is the most-ordered dish in #India in 2023, the leading online food platform #Zomato revealed on Monday. 
@pioneersujeet
 #Foodie #HealthAndWellness #HealthyHabits"
Akhil Agrawal,"Woohoo! I earned the The North
Star badge  Check Zomato app to find what you got  #Zomato2023Badges - https://link.zomato.com/xqzv/badges23"
Chandan Singh,"Woohoo! I earned the The North
Star badge  Check Zomato app to find what you got  #Zomato2023Badges - https://link.zomato.com/xqzv/badges23"
"Offers, Deals and Loots - ODL","Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
Rohit Kumar,"Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
Vikash Kinha,"Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
Indian Tech & Infra, Biryani was the most ordered dish on Zomato and Swiggy in 2023. India ordered 2.5 biryanis per second in 2023.
The Pioneer national newspaper,"#Biryani is the most-ordered dish in #India in 2023, the leading online food platform #Zomato revealed on Monday. 
@pioneersujeet
 #Foodie #HealthAndWellness #HealthyHabits"
jayantamitra019@gmail.com,"Scam by 
@zomato
 Where 
@Swiggy
 is taking only Rs.5 as a tax and Zomato is taking Rs.15. The tax applied on the restaurant by government is same. Why zomato is charging this much money from Customer?? 
@consaff
 @jagograhakjago
 @thecroindia"
𝙎𝙖𝙩𝙞𝙨𝙝 𝙎𝙝𝙖𝙧𝙢𝙖,"Woohoo! I earned the The North
Star badge  Check Zomato app to find what you got  #Zomato2023Badges - https://link.zomato.com/xqzv/badges23"
