username,tweet_text_element
spicy alien,"men used to be hunters, now they can't source their meat if zomato disables non-veg food delivery"
Parthh,"Then what you want me to do ??
Gimme a coupon code of 100%OFF 
@zomato"
Poornima Shetty,"men used to be hunters, now they can't source their meat if zomato disables non-veg food delivery"
Jane,"Why so personal?  
@zomato"
Nishankk,"Then what you want me to do ??
Gimme a coupon code of 100%OFF 
@zomato"
cokanestudio,"men used to be hunters, now they can't source their meat if zomato disables non-veg food delivery"
Parthh,"men used to be hunters, now they can't source their meat if zomato disables non-veg food delivery"
Intrinsic Compounding,"Then what you want me to do ??
Gimme a coupon code of 100%OFF 
@zomato"
Mokshit,"Why so personal?  
@zomato"
it’s getting difficult,"Why so personal?  
@zomato"
Intrinsic Compounding,"men used to be hunters, now they can't source their meat if zomato disables non-veg food delivery"
Rioooo,"Why so personal?  
@zomato"
MoneyTalkWithL,"Then what you want me to do ??
Gimme a coupon code of 100%OFF 
@zomato"
Nishankk,"men used to be hunters, now they can't source their meat if zomato disables non-veg food delivery"
MoneyTalkWithL,"men used to be hunters, now they can't source their meat if zomato disables non-veg food delivery"
spicy alien,"Then what you want me to do ??
Gimme a coupon code of 100%OFF 
@zomato"
Poornima Shetty,"Then what you want me to do ??
Gimme a coupon code of 100%OFF 
@zomato"
