username,tweet_text_element
Curious Stock News," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
Khushiii," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
MY VΛLUΞ PICKS," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
Vidya," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
Shweta Vaghela," Axis Neo Credit Card  

 Best Card for Daily Lifestyle Expenses

 Lifetime FREE  - No Joining Fees / No Annual Charge

Apply Here  https://bit.ly/48zCKA8

Benefits:
 40% Off On #Zomato (2 times in a month)"
Prosperity Wealth Adviser," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
Priyansh Agarwal," Axis Neo Credit Card  

 Best Card for Daily Lifestyle Expenses

 Lifetime FREE  - No Joining Fees / No Annual Charge

Apply Here  https://bit.ly/48zCKA8

Benefits:
 40% Off On #Zomato (2 times in a month)"
Movie Maza07," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
zomato," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
Shushant Shubham," Axis Neo Credit Card  

 Best Card for Daily Lifestyle Expenses

 Lifetime FREE  - No Joining Fees / No Annual Charge

Apply Here  https://bit.ly/48zCKA8

Benefits:
 40% Off On #Zomato (2 times in a month)"
Phunsuk Wangdu,"As an indori i approve 
@zomato"
Sansu," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
Jane,"As an indori i approve 
@zomato"
Best Deals in INDIA," Axis Neo Credit Card  

 Best Card for Daily Lifestyle Expenses

 Lifetime FREE  - No Joining Fees / No Annual Charge

Apply Here  https://bit.ly/48zCKA8

Benefits:
 40% Off On #Zomato (2 times in a month)"
Jane," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
george michael bluth," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
D.Shivsagar," Axis Neo Credit Card  

 Best Card for Daily Lifestyle Expenses

 Lifetime FREE  - No Joining Fees / No Annual Charge

Apply Here  https://bit.ly/48zCKA8

Benefits:
 40% Off On #Zomato (2 times in a month)"
CHILLI (:,"As an indori i approve 
@zomato"
Espresso Drive," IRFC Up 15% in 2 Days; 
 Next Target & Stoploss ?

HDFC down 8%; Target ?
Zomato 'BUY' Rating; Target?
1 stock with Target and Stoploss

 Short Video : https://youtu.be/KOsG9yG3UKY?si=g2KRV4VgtO0xqRFD…

 Retweet To Share"
Aarav," Axis Neo Credit Card  

 Best Card for Daily Lifestyle Expenses

 Lifetime FREE  - No Joining Fees / No Annual Charge

Apply Here  https://bit.ly/48zCKA8

Benefits:
 40% Off On #Zomato (2 times in a month)"
